zone_fid,zone_name,treat,year,n,ctv,wat,ns
2,Bala 27ca,No grazing,2023,16608,1.2042389210019269,0.559971098265896,0.0
3,Bala 28ca,No grazing,2023,17431,6.792496127588779,2.77666226837244,0.005736905513166198
4,Bala 29ca,No grazing,2023,26953,11.7797647757207,10.989500241160538,5.598634660334657
5,Bala 1,14-day grazing,2023,10166,1.4951800118040526,0.07869368483179225,0.0
6,Bala 2,14-day grazing,2023,19760,5.647773279352227,0.010121457489878543,0.0
7,Bala 3,14-day grazing,2023,14748,1.4985082723081096,0.04068348250610252,0.013561160835367509
8,Bala 4,14-day grazing,2023,3878,0.5415162454873645,0.0,0.0
9,Bala 5,14-day grazing,2023,16940,6.080283353010626,0.0059031877213695395,0.0
10,Bala 6,14-day grazing,2023,22526,4.736748646009056,0.0,0.0
11,Bala 9,14-day grazing,2023,2843,1.1607456911712979,0.0,0.0
12,Bala 12,14-day grazing,2023,13916,0.45271629778672035,0.22995113538373094,0.03592986490370796
13,Bala 13,14-day grazing,2023,8869,1.4883301386853085,0.11275228323373548,0.0
14,Bala 15,14-day grazing,2023,5898,0.7460155985079688,0.20345879959308238,0.11868429976263141
15,Bala 17,14-day grazing,2023,8315,0.15634395670475046,0.10823812387251955,0.0
16,Bala 18,14-day grazing,2023,8406,0.10706638115631692,1.1063526052819415,0.0
17,Bala 19,14-day grazing,2023,9268,0.2589555459646094,0.04315925766076824,0.0
18,Bala 20,14-day grazing,2023,8782,0.09109542245502164,0.4554771122751082,0.0
19,Bala 21,14-day grazing,2023,7124,0.39303761931499154,17.12521055586749,0.0
20,Bala 22,14-day grazing,2023,3657,0.0,4.4298605414273995,0.0
21,Bala 23,14-day grazing,2023,16923,0.44909295042250186,0.22454647521125093,0.029545588843585654
22,Bala 24,14-day grazing,2023,3945,4.917617237008872,0.12674271229404308,0.0
23,Bala 25,14-day grazing,2023,6332,1.5634870499052433,0.03158559696778269,0.0
24,Bala 7/10,14-day grazing,2023,2780,0.03597122302158273,0.0,0.0
25,Bala 8/11,14-day grazing,2023,17293,0.39900537789857166,0.05782686636211184,0.1098710460880125
26,Bala 14/16,14-day grazing,2023,6667,0.8099595020248987,3.059847007649618,0.0
27,Mara 1,14-day grazing,2023,3840,1.9270833333333335,0.026041666666666668,0.0
28,Mara 2,14-day grazing,2023,5791,0.9324814367121395,1.2778449317907097,0.0
29,Mara 3,14-day grazing,2023,4567,0.6568863586599518,1.1167068097219182,0.0
30,Mara 10,14-day grazing,2023,6203,1.3541834596163147,0.30630340157988073,0.0
31,Mara 13,14-day grazing,2023,2792,0.680515759312321,0.0,0.0
32,Mara 12,14-day grazing,2023,5206,0.384172109104879,1.8824433346139071,0.0
33,Mara 14,14-day grazing,2023,11179,0.11628947133017266,0.17890687896949636,0.0
34,Mara 5,14-day grazing,2023,3532,0.08493771234428087,1.6421291053227631,0.0
35,Mara 9,14-day grazing,2023,3435,0.029112081513828242,0.20378457059679767,0.0
36,Mara 6,14-day grazing,2023,7668,0.03912363067292645,9.25925925925926,0.0
37,Mara 7,14-day grazing,2023,10357,0.5406971130636284,6.555952495896496,0.0
38,Mara 8,14-day grazing,2023,2623,2.0968356843309186,0.03812428516965307,0.0
39,Mara 11,14-day grazing,2023,10552,6.0652009097801365,0.0,0.06633813495072025
40,Mara 15,14-day grazing,2023,11525,0.03470715835140998,0.4078091106290672,0.0
41,Mara 16,14-day grazing,2023,8095,0.5064854848672019,3.4095120444718963,0.0
42,Mara 17,14-day grazing,2023,3242,0.3392967304133251,0.1850709438618137,0.0
43,Mara 18,14-day grazing,2023,2487,2.131081624447125,0.0,0.0
44,Mara 19,14-day grazing,2023,3335,0.0,8.515742128935532,0.0
45,Mara 21,14-day grazing,2023,9472,0.13724662162162163,3.5472972972972974,0.052787162162162164
46,Mara 20,14-day grazing,2023,1667,1.1397720455908817,0.0,0.0
47,Mara 22,14-day grazing,2023,4441,2.7921639270434584,2.5895068678225623,0.0
48,Mara 4,14-day grazing,2023,2355,0.46709129511677283,0.08492569002123143,0.0
49,Mara 5a,14-day grazing,2023,2057,0.14584346135148274,1.9931939718035974,0.0
50,Mara 22a,14-day grazing,2023,1103,0.8159564823209429,1.9945602901178603,0.0
51,Dinan 3,14-day grazing,2023,8661,1.662625562868029,0.0,1.0622329984990186
52,Dinan 2,14-day grazing,2023,14133,5.165216160758508,1.379749522394396,0.09198330149295973
53,Dinan 6,14-day grazing,2023,6216,20.077220077220076,0.0,0.0
54,Dinan 7,14-day grazing,2023,7931,19.455301979573825,0.4917412684402976,0.5421762703316102
55,Dinan 8,14-day grazing,2023,30121,13.22333255867999,1.5736529331695497,2.3837190000332
56,Dinan 9,14-day grazing,2023,20579,26.318091258078624,3.751397055250498,0.8649594246562029
57,Dinan 10,14-day grazing,2023,11232,1.3888888888888888,0.03561253561253561,4.3002136752136755
58,Dinan 13,14-day grazing,2023,14473,9.714641055759,43.27368202860499,0.9811372901264424
59,Dinan 12,14-day grazing,2023,24911,6.900566015013449,38.95467865601541,0.2729717795351451
60,Dinan 14,14-day grazing,2023,5965,7.963118189438391,5.213746856663873,0.7544006705783739
61,Dinan 11,14-day grazing,2023,10130,14.027640671273446,12.13228035538006,0.2764067127344521
62,Dinan 1,14-day grazing,2023,13121,4.34418108375886,2.636994131544852,1.1736910296471306
63,Dinan 4,14-day grazing,2023,9735,14.915254237288137,0.020544427324088343,5.125834617360041
64,Dinan 5,14-day grazing,2023,7249,5.5455924955166225,0.0,0.0
1,Bala 26ca,No grazing,2024,22947,13.49195973329847,1.956682790778751,0.0
2,Bala 27ca,No grazing,2024,16608,18.9366570327553,0.2167630057803468,0.0
3,Bala 28ca,No grazing,2024,17431,6.431071080259308,1.766966898055189,0.017210716539498593
4,Bala 29ca,No grazing,2024,26953,18.03138797165436,7.754238860238193,8.652098096686824
5,Bala 1,14-day grazing,2024,10166,16.604367499508164,0.0,0.0
6,Bala 2,14-day grazing,2024,19760,28.06174089068826,0.0,0.0
7,Bala 3,14-day grazing,2024,14748,44.02630865202061,0.0,0.013561160835367509
8,Bala 4,14-day grazing,2024,3878,25.425477050025787,0.0,0.0
9,Bala 5,14-day grazing,2024,16940,43.53010625737899,0.01770956316410862,0.0
10,Bala 6,14-day grazing,2024,22526,41.03258456894255,0.0,0.0
11,Bala 9,14-day grazing,2024,2843,35.525852972212455,0.0,0.0
12,Bala 12,14-day grazing,2024,13916,1.5593561368209254,0.1006036217303823,0.05030181086519115
13,Bala 13,14-day grazing,2024,8869,12.436576840681024,0.0,0.0
14,Bala 15,14-day grazing,2024,5898,13.326551373346899,0.0339097999321804,0.1356391997287216
15,Bala 17,14-day grazing,2024,8315,3.764281419122069,0.06013229104028864,0.0
16,Bala 18,14-day grazing,2024,8406,1.7963359505115393,0.7494646680942184,0.0
17,Bala 19,14-day grazing,2024,9268,1.0034527406128615,0.0,0.0
18,Bala 20,14-day grazing,2024,8782,0.9223411523570941,0.13664313368253245,0.0
19,Bala 21,14-day grazing,2024,7124,0.154407636159461,17.040988208871422,0.0
20,Bala 22,14-day grazing,2024,3657,0.027344818156959255,4.812687995624829,0.0
21,Bala 23,14-day grazing,2024,16923,1.1463688471311233,0.05909117768717131,0.023636471074868524
22,Bala 24,14-day grazing,2024,3945,10.849176172370088,0.0,0.0
23,Bala 25,14-day grazing,2024,6332,0.6632975363234366,0.09475679090334807,0.015792798483891344
24,Bala 7/10,14-day grazing,2024,2780,5.251798561151079,0.0,0.0
25,Bala 8/11,14-day grazing,2024,17293,5.805817382756028,0.0,0.219742092176025
26,Bala 14/16,14-day grazing,2024,6667,0.6299685015749212,3.5098245087745608,0.0
27,Mara 1,14-day grazing,2024,3840,0.026041666666666668,0.0,0.052083333333333336
28,Mara 2,14-day grazing,2024,5791,0.6389224658953548,0.1726817475392851,0.0
29,Mara 3,14-day grazing,2024,4567,1.664112108605211,0.02189621195533173,0.0
30,Mara 10,14-day grazing,2024,6203,2.7244881508947283,0.0,0.0
31,Mara 13,14-day grazing,2024,2792,2.041547277936963,0.14326647564469913,0.0
32,Mara 12,14-day grazing,2024,5206,0.9412216673069536,0.42258932001536686,0.0
33,Mara 14,14-day grazing,2024,11179,0.7961356114142589,0.10734412738169782,0.0
34,Mara 5,14-day grazing,2024,3532,0.11325028312570783,0.0,0.0
35,Mara 9,14-day grazing,2024,3435,1.0771470160116448,0.0,0.0
36,Mara 6,14-day grazing,2024,7668,0.3390714658320292,0.2999478351591028,0.0
37,Mara 7,14-day grazing,2024,10357,7.0387177754175925,0.21241672298928263,0.0
38,Mara 8,14-day grazing,2024,2623,45.74914220358368,0.0,0.0
39,Mara 11,14-day grazing,2024,10552,2.805155420773313,0.0,0.38855193328279
40,Mara 15,14-day grazing,2024,11525,0.4078091106290672,0.0,0.0
41,Mara 16,14-day grazing,2024,8095,0.07411982705373688,0.8029647930821495,0.0
42,Mara 17,14-day grazing,2024,3242,0.12338062924120913,0.1850709438618137,0.0
43,Mara 18,14-day grazing,2024,2487,22.517088862082833,0.0,0.0
44,Mara 19,14-day grazing,2024,3335,0.7496251874062968,3.0884557721139427,0.0
45,Mara 21,14-day grazing,2024,9472,1.6786317567567568,0.2639358108108108,0.0
46,Mara 20,14-day grazing,2024,1667,2.399520095980804,0.0,0.0
47,Mara 22,14-day grazing,2024,4441,1.8914658860616977,0.5854537266381445,0.0
48,Mara 4,14-day grazing,2024,2355,1.1040339702760085,0.0,0.0
49,Mara 5a,14-day grazing,2024,2057,1.118133203694701,0.0,0.04861448711716091
50,Mara 22a,14-day grazing,2024,1103,3.626473254759746,0.0,0.0
51,Dinan 3,14-day grazing,2024,8661,18.36970326752107,0.0,3.082784897817804
52,Dinan 2,14-day grazing,2024,14133,1.7830609212481425,1.294841859477818,0.16273968725677493
53,Dinan 6,14-day grazing,2024,6216,7.480694980694981,0.0,0.0
54,Dinan 7,14-day grazing,2024,7931,18.950951960660696,0.0,0.6430462741142353
55,Dinan 8,14-day grazing,2024,30121,14.773745891570664,0.6042296072507553,3.2601839248364928
56,Dinan 9,14-day grazing,2024,20579,5.4035667427960545,0.597696681082657,1.6084357840517032
57,Dinan 10,14-day grazing,2024,11232,1.4957264957264957,0.0,4.887820512820513
58,Dinan 13,14-day grazing,2024,14473,0.6563946659296621,31.22365784564361,1.5891660333033926
59,Dinan 12,14-day grazing,2024,24911,6.491108345710731,28.196379109630282,0.5258721046927061
60,Dinan 14,14-day grazing,2024,5965,1.2238055322715844,0.4861693210393965,0.6202849958088852
61,Dinan 11,14-day grazing,2024,10130,3.1786771964461993,10.868706811451135,0.04935834155972359
62,Dinan 1,14-day grazing,2024,13121,4.38228793537078,1.2194192515814344,1.1889337702918985
63,Dinan 4,14-day grazing,2024,9735,11.319979455572676,0.0,8.084232152028763
64,Dinan 5,14-day grazing,2024,7249,9.03572906607808,0.0,0.0
1,Bala 26ca,No grazing,2025,22947,8.358391075086068,1.9000305050769166,0.004357868130910358
2,Bala 27ca,No grazing,2025,16608,20.592485549132945,0.0,0.0
3,Bala 28ca,No grazing,2025,17431,0.3327405197636395,1.216223968791234,0.0
4,Bala 29ca,No grazing,2025,26953,7.030757244091566,7.4611360516454575,5.550402552591549
5,Bala 1,14-day grazing,2025,10166,29.74621286641747,0.0,0.00983671060397403
6,Bala 2,14-day grazing,2025,19760,39.72672064777328,0.0,0.0
7,Bala 3,14-day grazing,2025,14748,42.93463520477353,0.0,0.19663683211282884
8,Bala 4,14-day grazing,2025,3878,18.84992264053636,0.0,0.0
9,Bala 5,14-day grazing,2025,16940,42.4616292798111,0.0,0.023612750885478158
10,Bala 6,14-day grazing,2025,22526,32.882003018733904,0.0,0.0
11,Bala 9,14-day grazing,2025,2843,49.45480126626803,0.0,0.0
12,Bala 12,14-day grazing,2025,13916,0.4024144869215292,0.15090543259557343,0.1006036217303823
13,Bala 13,14-day grazing,2025,8869,10.1026045777427,0.045100913293494194,0.0
14,Bala 15,14-day grazing,2025,5898,2.8484231943031535,0.0678195998643608,0.7121057985757884
15,Bala 17,14-day grazing,2025,8315,16.488274203247144,0.024052916416115455,0.0
16,Bala 18,14-day grazing,2025,8406,0.6780870806566739,0.3449916726147989,0.0
17,Bala 19,14-day grazing,2025,9268,10.088476478204575,0.0,0.0
18,Bala 20,14-day grazing,2025,8782,3.347756775222045,0.02277385561375541,0.011386927806877705
19,Bala 21,14-day grazing,2025,7124,0.6316676024705221,7.55193711398091,0.0
20,Bala 22,14-day grazing,2025,3657,0.0,1.9414820891441074,0.0
21,Bala 23,14-day grazing,2025,16923,0.3722744194291792,0.01772735330615139,0.005909117768717131
22,Bala 24,14-day grazing,2025,3945,0.4816223067173638,0.0,0.0
23,Bala 25,14-day grazing,2025,6332,2.195198989260897,0.015792798483891344,0.0
24,Bala 7/10,14-day grazing,2025,2780,2.9496402877697845,0.0,0.0
25,Bala 8/11,14-day grazing,2025,17293,14.60706644306945,0.017348059908633553,0.07517492627074539
26,Bala 14/16,14-day grazing,2025,6667,0.02999850007499625,2.984850757462127,0.0
27,Mara 1,14-day grazing,2025,3840,0.0,0.0,0.0
28,Mara 2,14-day grazing,2025,5791,0.27629079606285617,0.01726817475392851,0.36263166983249867
29,Mara 3,14-day grazing,2025,4567,0.9853295379899276,0.0,0.0
30,Mara 10,14-day grazing,2025,6203,0.6126068031597615,0.0,0.04836369498629695
31,Mara 13,14-day grazing,2025,2792,2.041547277936963,0.0,0.03581661891117478
32,Mara 12,14-day grazing,2025,5206,0.1920860545524395,0.48021513638109875,0.057625816365731844
33,Mara 14,14-day grazing,2025,11179,0.5098846050630647,0.03578137579389928,0.0
34,Mara 5,14-day grazing,2025,3532,1.245753114382786,0.16987542468856173,0.0
35,Mara 9,14-day grazing,2025,3435,15.109170305676855,0.0,0.0
36,Mara 6,14-day grazing,2025,7668,0.27386541471048514,0.45644235785080856,0.0
37,Mara 7,14-day grazing,2025,10357,4.373853432461138,1.351742782659071,0.019310611180843873
38,Mara 8,14-day grazing,2025,2623,15.592832634388104,0.0,0.07624857033930614
39,Mara 11,14-day grazing,2025,10552,0.08529188779378317,0.0,3.5064442759666417
40,Mara 15,14-day grazing,2025,11525,20.893709327548805,0.008676789587852495,0.0
41,Mara 16,14-day grazing,2025,8095,0.07411982705373688,1.6429894996911676,0.0
42,Mara 17,14-day grazing,2025,3242,5.860579888957433,0.0,0.0
43,Mara 18,14-day grazing,2025,2487,17.65178930438279,0.0,0.0
44,Mara 19,14-day grazing,2025,3335,4.227886056971514,2.0689655172413794,0.0
45,Mara 21,14-day grazing,2025,9472,2.5021114864864864,0.1266891891891892,0.0
46,Mara 20,14-day grazing,2025,1667,3.179364127174565,0.0,0.0
47,Mara 22,14-day grazing,2025,4441,2.612024318847107,0.11258725512272011,0.0
48,Mara 4,14-day grazing,2025,2355,0.25477707006369427,0.0,0.042462845010615716
49,Mara 5a,14-day grazing,2025,2057,0.7292173067574137,0.04861448711716091,0.14584346135148274
50,Mara 22a,14-day grazing,2025,1103,0.0,0.0,0.0
51,Dinan 3,14-day grazing,2025,8661,3.740907516453065,0.0,4.8955086017780856
52,Dinan 2,14-day grazing,2025,14133,0.09905894006934125,0.8632279063185453,0.2688742659024977
53,Dinan 6,14-day grazing,2025,6216,13.4009009009009,0.0,0.0
54,Dinan 7,14-day grazing,2025,7931,7.476989030387089,0.0,0.2900012608750473
55,Dinan 8,14-day grazing,2025,30121,7.768666378938283,0.0,4.322565651870788
56,Dinan 9,14-day grazing,2025,20579,0.3255746148986831,0.0,1.793090043247971
57,Dinan 10,14-day grazing,2025,11232,0.8547008547008548,0.0,20.361467236467238
58,Dinan 13,14-day grazing,2025,14473,0.23492019622745802,0.0,4.276929454846956
59,Dinan 12,14-day grazing,2025,24911,2.737746377102485,0.0,3.247561318293123
60,Dinan 14,14-day grazing,2025,5965,2.0284995808885165,0.0,1.6429170159262363
61,Dinan 11,14-day grazing,2025,10130,1.5597235932872655,0.0,1.164856860809477
62,Dinan 1,14-day grazing,2025,13121,0.7240301806264766,0.640195107080253,2.324517948327109
63,Dinan 4,14-day grazing,2025,9735,2.8454031843862353,0.0,12.747817154596817
64,Dinan 5,14-day grazing,2025,7249,1.7657607945923575,0.0,0.013795006207752793
