patch_ord,water_year,n_valid,veg_p05_spatial,wet_pixels,valid_pixels,inund_pct,patch_id,community,community_short,n_cells,area_ha
1.0,1988,36.0,75.54850769042969,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,1989,36.0,69.86310577392578,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,1990,36.0,70.19417762756348,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,1991,36.0,69.52713394165039,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,1992,36.0,74.05396270751953,1.0,36.0,2.7777777777777777,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,1993,36.0,72.24268341064453,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,1994,36.0,57.03891849517822,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,1995,36.0,73.55685806274414,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,1996,36.0,60.40888214111328,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,1997,36.0,55.348896980285645,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,1998,36.0,61.45015525817871,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,1999,36.0,73.4577407836914,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2000,36.0,66.65019035339355,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2001,36.0,69.35966491699219,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2002,36.0,59.00566291809082,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2003,36.0,69.23784446716309,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2004,36.0,62.69632339477539,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2005,36.0,71.12316131591797,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2006,36.0,56.993364334106445,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2007,36.0,54.53280448913574,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2008,36.0,38.15112495422363,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2009,36.0,70.48612594604492,3.0,36.0,8.333333333333334,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2010,36.0,83.08127403259277,2.0,36.0,5.555555555555555,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2011,36.0,81.70255470275879,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2012,36.0,78.91744995117188,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2013,36.0,75.3636703491211,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2014,36.0,70.86409568786621,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2015,36.0,74.35049629211426,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2016,36.0,89.79413032531738,8.0,36.0,22.22222222222222,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2017,36.0,82.10778045654297,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2018,36.0,70.3895206451416,1.0,36.0,2.7777777777777777,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2019,36.0,71.82759857177734,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2020,36.0,75.13102722167969,1.0,36.0,2.7777777777777777,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2021,36.0,80.10956192016602,0.0,36.0,0.0,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
1.0,2022,36.0,87.70320129394531,34.0,36.0,94.44444444444444,U0001,Aeolian Chenopod Shrublands,aeolian,36,2.2447
8.0,1988,46.0,70.06475830078125,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,1989,46.0,70.72943305969238,1.0,46.0,2.1739130434782608,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,1990,46.0,76.66989707946777,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,1991,46.0,55.63294506072998,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,1992,46.0,71.10955429077148,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,1993,46.0,61.127665519714355,1.0,46.0,2.1739130434782608,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,1994,46.0,54.60521125793457,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,1995,46.0,70.3320541381836,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,1996,46.0,53.44059181213379,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,1997,46.0,44.72365856170654,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,1998,46.0,55.65964889526367,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,1999,46.0,72.6548023223877,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2000,46.0,56.11185646057129,1.0,46.0,2.1739130434782608,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2001,46.0,69.82416343688965,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2002,46.0,53.0586576461792,1.0,46.0,2.1739130434782608,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2003,46.0,62.75288963317871,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2004,46.0,61.19437789916992,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2005,46.0,64.65658760070801,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2006,46.0,45.431321144104004,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2007,46.0,49.15587329864502,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2008,46.0,24.25166893005371,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2009,46.0,62.82351016998291,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2010,46.0,80.48593521118164,9.0,46.0,19.565217391304348,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2011,46.0,80.00327110290527,10.0,46.0,21.73913043478261,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2012,46.0,74.2270336151123,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2013,46.0,71.73255920410156,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2014,46.0,64.89456939697266,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2015,46.0,64.47947883605957,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2016,46.0,84.7998161315918,6.0,46.0,13.043478260869565,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2017,46.0,76.4924259185791,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2018,46.0,58.147271156311035,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2019,46.0,70.69193649291992,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2020,46.0,68.56945991516113,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2021,46.0,72.76996421813965,0.0,46.0,0.0,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
8.0,2022,46.0,81.966552734375,16.0,46.0,34.78260869565217,U0008,Aeolian Chenopod Shrublands,aeolian,46,2.8682
19.0,1988,75.0,70.84314651489258,20.0,75.0,26.666666666666668,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,1989,75.0,84.04638137817383,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,1990,75.0,79.06445083618163,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,1991,75.0,77.16186752319337,47.0,75.0,62.666666666666664,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,1992,75.0,67.05967178344727,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,1993,75.0,74.03245544433594,10.0,75.0,13.333333333333334,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,1994,75.0,62.8811393737793,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,1995,75.0,77.942333984375,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,1996,75.0,56.36083068847656,28.0,75.0,37.333333333333336,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,1997,75.0,61.486371994018555,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,1998,75.0,60.841722869873045,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,1999,75.0,70.74856491088867,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2000,75.0,69.7445053100586,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2001,75.0,75.96536788940429,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2002,75.0,57.15960464477539,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2003,75.0,71.77535018920898,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2004,75.0,63.021973037719725,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2005,75.0,68.43469619750977,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2006,75.0,55.908058166503906,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2007,75.0,49.321163177490234,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2008,75.0,31.449032402038576,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2009,75.0,57.45786018371582,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2010,75.0,82.1974266052246,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2011,75.0,88.00788879394531,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2012,75.0,77.42236557006837,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2013,75.0,75.4650749206543,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2014,75.0,65.9843849182129,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2015,75.0,66.84178314208984,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2016,75.0,83.41797561645508,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2017,75.0,81.51712036132812,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2018,75.0,60.21591072082519,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2019,75.0,62.38687400817871,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2020,75.0,67.9710304260254,1.0,75.0,1.3333333333333333,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2021,75.0,69.02900772094726,0.0,75.0,0.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
19.0,2022,75.0,80.6426383972168,75.0,75.0,100.0,U0019,Aeolian Chenopod Shrublands,aeolian,75,4.6764
21.0,1988,7966.0,74.8939266204834,4738.0,7966.0,59.4777805674115,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,1989,7966.0,85.19573402404785,190.0,7966.0,2.3851368315340196,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,1990,7966.0,88.43255233764648,1165.0,7966.0,14.624654782827015,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,1991,7966.0,75.26143074035645,417.0,7966.0,5.234747677629927,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,1992,7966.0,71.10441780090332,2366.0,7966.0,29.701230228471,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,1993,7966.0,69.72641181945801,30.0,7966.0,0.3766005523474768,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,1994,7966.0,58.57927417755127,0.0,7966.0,0.0,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,1995,7966.0,71.30864334106445,35.0,7966.0,0.43936731107205623,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,1996,7966.0,65.22726058959961,1754.0,7966.0,22.018578960582474,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,1997,7966.0,44.37218952178955,17.0,7966.0,0.21340697966357017,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,1998,7966.0,44.62356376647949,5242.0,7966.0,65.80466984684911,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,1999,7966.0,68.13939666748047,27.0,7966.0,0.3389404971127291,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2000,7966.0,66.64636039733887,3113.0,7966.0,39.078583981923174,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2001,7966.0,60.780179023742676,3.0,7966.0,0.03766005523474768,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2002,7966.0,48.26420307159424,1270.0,7966.0,15.942756716043183,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2003,7966.0,51.21531867980957,2.0,7966.0,0.025106703489831784,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2004,7966.0,57.968504905700684,37.0,7966.0,0.464474014561888,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2005,7966.0,63.26699256896973,171.0,7966.0,2.1466231483806175,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2006,7966.0,46.02283191680908,0.0,7966.0,0.0,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2007,7966.0,45.22687339782715,105.0,7966.0,1.3181019332161688,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2008,7966.0,21.292813301086426,112.0,7966.0,1.40597539543058,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2009,7966.0,55.47037315368652,354.0,7966.0,4.443886517700226,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2010,7966.0,78.73554229736328,6806.0,7966.0,85.43811197589757,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2011,7966.0,80.5400619506836,655.0,7966.0,8.22244539291991,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2012,7966.0,73.86530685424805,3606.0,7966.0,45.267386392166706,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2013,7966.0,70.04873085021973,376.0,7966.0,4.7200602560883755,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2014,7966.0,44.83945846557617,360.0,7966.0,4.519206628169721,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2015,7966.0,56.14129161834717,60.0,7966.0,0.7532011046949536,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2016,7966.0,84.9300365447998,423.0,7966.0,5.310067788099422,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2017,7966.0,81.55238914489746,25.0,7966.0,0.3138337936228973,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2018,7966.0,61.779666900634766,123.0,7966.0,1.5440622646246547,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2019,7966.0,55.957679748535156,12.0,7966.0,0.1506402209389907,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2020,7966.0,48.20126724243164,0.0,7966.0,0.0,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2021,7966.0,60.12752628326416,3038.0,7966.0,38.13708260105448,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
21.0,2022,7966.0,72.91825103759766,7252.0,7966.0,91.03690685413005,U0021,Aeolian Chenopod Shrublands,aeolian,7966,496.6915
23.0,1988,97.0,45.64211654663086,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,1989,97.0,53.28116989135742,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,1990,97.0,34.265454864501955,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,1991,97.0,26.235977172851562,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,1992,97.0,40.14322128295898,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,1993,97.0,28.889663696289062,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,1994,97.0,33.354129028320315,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,1995,97.0,41.06976470947266,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,1996,97.0,28.262344360351562,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,1997,97.0,34.7561393737793,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,1998,97.0,26.566591262817383,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,1999,97.0,45.352490997314455,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2000,97.0,32.28228416442871,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2001,97.0,42.94970703125,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2002,97.0,29.185638427734375,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2003,97.0,38.01838760375977,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2004,97.0,35.46190872192383,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2005,97.0,48.047583770751956,1.0,97.0,1.0309278350515463,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2006,97.0,42.70631637573242,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2007,97.0,39.68463668823242,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2008,97.0,24.567407608032227,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2009,97.0,43.26482238769531,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2010,97.0,56.34381637573242,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2011,97.0,51.41276321411133,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2012,97.0,44.68225479125977,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2013,97.0,60.79239501953125,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2014,97.0,49.18610534667969,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2015,97.0,57.26984634399414,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2016,97.0,74.89161529541016,6.0,97.0,6.185567010309279,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2017,97.0,74.57553405761719,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2018,97.0,56.03822555541992,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2019,97.0,53.069384002685545,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2020,97.0,59.22666244506836,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2021,97.0,71.5031723022461,0.0,97.0,0.0,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
23.0,2022,97.0,75.58289031982422,4.0,97.0,4.123711340206185,U0023,Aeolian Chenopod Shrublands,aeolian,97,6.0481
25.0,1988,3679.0,83.24275741577148,419.0,3679.0,11.38896439249796,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,1989,3679.0,81.29434509277344,485.0,3679.0,13.182930144060887,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,1990,3679.0,89.6109619140625,281.0,3679.0,7.637945093775483,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,1991,3679.0,71.67978286743164,0.0,3679.0,0.0,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,1992,3679.0,70.69760665893554,68.0,3679.0,1.8483283500951346,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,1993,3679.0,73.9622817993164,46.0,3679.0,1.2503397662408262,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,1994,3679.0,46.56242408752441,0.0,3679.0,0.0,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,1995,3679.0,71.14940032958984,36.0,3679.0,0.9785267735797771,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,1996,3679.0,78.7421043395996,1057.0,3679.0,28.7306333242729,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,1997,3679.0,50.05825996398926,0.0,3679.0,0.0,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,1998,3679.0,38.12505989074707,57.0,3679.0,1.5493340581679804,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,1999,3679.0,58.7789005279541,6.0,3679.0,0.16308779559662953,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2000,3679.0,62.247863388061525,2716.0,3679.0,73.82440880674096,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2001,3679.0,63.48153800964356,0.0,3679.0,0.0,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2002,3679.0,35.19777946472168,357.0,3679.0,9.703723837999457,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2003,3679.0,55.86310081481933,0.0,3679.0,0.0,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2004,3679.0,46.11871604919433,5.0,3679.0,0.1359064963305246,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2005,3679.0,59.499524688720705,74.0,3679.0,2.011416145691764,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2006,3679.0,32.995157623291014,0.0,3679.0,0.0,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2007,3679.0,38.82159996032715,47.0,3679.0,1.2775210655069313,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2008,3679.0,15.32513723373413,70.0,3679.0,1.9026909486273444,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2009,3679.0,48.27842140197754,140.0,3679.0,3.805381897254689,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2010,3679.0,67.10992584228515,3464.0,3679.0,94.15602065778744,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2011,3679.0,68.57359771728515,620.0,3679.0,16.85240554498505,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2012,3679.0,67.46478271484375,1562.0,3679.0,42.457189453655886,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2013,3679.0,57.038818359375,266.0,3679.0,7.230225604783909,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2014,3679.0,33.123383331298825,253.0,3679.0,6.876868714324544,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2015,3679.0,55.84920806884766,85.0,3679.0,2.310410437618918,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2016,3679.0,80.89215469360352,302.0,3679.0,8.208752378363686,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2017,3679.0,80.28332061767578,25.0,3679.0,0.679532481652623,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2018,3679.0,57.65122528076172,88.0,3679.0,2.391954335417233,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2019,3679.0,56.80871047973633,1.0,3679.0,0.02718129926610492,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2020,3679.0,55.63059616088867,30.0,3679.0,0.8154389779831476,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2021,3679.0,63.42917022705078,1412.0,3679.0,38.37999456374015,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
25.0,2022,3679.0,76.13061828613282,3447.0,3679.0,93.69393857026365,U0025,Aeolian Chenopod Shrublands,aeolian,3679,229.3909
26.0,1988,30.0,92.80794982910156,26.0,30.0,86.66666666666667,U0026,Aeolian Chenopod Shrublands,aeolian,30,1.8705
